name,singer,singer_id,duration,link
O Bihua Kai,Kumari Dharitri|Lakshmi Bordoloi|Siba Prasad Nath,/artist/kumari-dharitri|/artist/lakshmi-bordoloi|/artist/siba-prasad-nath,03:23,https://gaana.com//song/o-bihua-kai
O Bapa Harakanta,Nagen Barman,/artist/nagen-barman,03:49,https://gaana.com//song/o-bapa-harakanta
Ali Dhaki Para Saliki,Namita Bhattacharya,/artist/namita-bhattacharya,03:54,https://gaana.com//song/ali-dhaki-para-saliki
Banda Debnarayan,Rameshwar Pathak,/artist/rameshwar-pathak,05:36,https://gaana.com//song/banda-debnarayan
Moi Aji Sangibihin,Pulak Banerjee,/artist/pulak-banerjee-1,03:57,https://gaana.com//song/moi-aji-sangibihin
Tomar Hatera Roba,Anima Choudhury,/artist/anima-choudhury,03:23,https://gaana.com//song/tomar-hatera-roba
Tulashir Tole Tole,Nirmal Mishra,/artist/nirmal-mishra,03:14,https://gaana.com//song/tulashir-tole-tole
Hridya Na Hoy,Jiten Deka,/artist/jiten-deka,03:22,https://gaana.com//song/hridya-na-hoy
Chokhur Pahit,Anima Choudhury,/artist/anima-choudhury,03:13,https://gaana.com//song/chokhur-pahit
Korobar Du Nayan,Kula Barua,/artist/kula-barua,02:59,https://gaana.com//song/korobar-du-nayan
Tejore Kamalapati,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:23,https://gaana.com//song/tejore-kamalapati
Oto Dukhe Mor Prabhu,Naren Das,/artist/naren-das,04:17,https://gaana.com//song/oto-dukhe-mor-prabhu
Ei Akash Baro Bishal,Jayanta Hazarika,/artist/jayanta-hazarika,03:07,https://gaana.com//song/ei-akash-baro-bishal
A Mynajan,Dwipen Baruah|Debjani Barua,/artist/dwipen-baruah|/artist/debjani-barua,03:03,https://gaana.com//song/a-mynajan
Natun Tomar Charandhani Sonma,Parveen Sultana,/artist/parveen-sultana,03:09,https://gaana.com//song/natun-tomar-charandhani-sonma
A Aaji Beular Biya,Dhanada Pathak,/artist/dhanada-pathak,03:07,https://gaana.com//song/tapan-udita-bhoila-narayan
Ki Khil Khil Khil Khil,Nirmal Mishra,/artist/nirmal-mishra,03:58,https://gaana.com//song/ki-khil-khil-khil-khil
Duiroir Bahiti Bagi Thak,Dolly Ghosh,/artist/dolly-ghosh,03:07,https://gaana.com//song/duiroir-bahiti-bagi-thak
O Sham Kaliyara,Pranita Barman,/artist/pranita-barman,03:23,https://gaana.com//song/o-sham-kaliyara
Jal Anibake Jnao,Dhanada Pathak,/artist/dhanada-pathak,03:06,https://gaana.com//song/jal-anibake-jnao
