name,singer,singer_id,duration,link
Danko Deedho Lankani Dodhiye,Damayanti Bardai|Praful  Dave,/artist/damayanti-bardai|/artist/praful-dave-1,06:58,https://gaana.com//song/danko-deedho-lankani-dodhiye
Ramdev Peer Ne Jaji Khamma,Kanu Devidan Barot,/artist/kanu-devidan-barot,06:03,https://gaana.com//song/ramdev-peer-ne-jaji-khamma
Vipda Haro Balaji,Sathi|Anuradha Paudwal,/artist/sathi|/artist/anuradha-paudwal-2,08:08,https://gaana.com//song/vipda-haro-balaji
Mata Na Darshan,Asha Bhosle|Praful  Dave,/artist/asha-bhosle-1|/artist/praful-dave-1,03:01,https://gaana.com//song/duha-mata-na-darshan
Panthwar Pachha Aavo To,Asha Bhosle,/artist/asha-bhosle-1,03:21,https://gaana.com//song/panthwar-pachha-aavo-to
He Ji Guruji Na Aavya Dinanath,Kashiben Gohil,/artist/kashiben-gohil,03:33,https://gaana.com//song/he-ji-guruji-na-aavya-dinanath
Badlai Gayo Jamano,Mahendra Kapoor|Preeti Sagar,/artist/mahendra-kapoor|/artist/preeti-sagar,03:20,https://gaana.com//song/badlai-gayo-jamano
Maadi Taarun Kanku Kharyun,Asha Bhosle,/artist/asha-bhosle-1,05:12,https://gaana.com//song/maadi-taarun-kanku-kharyun-1
Majnu Na Nana,Manna Dey|Preeti Sagar,/artist/manna-dey|/artist/preeti-sagar,03:06,https://gaana.com//song/majnu-na-nana
Mesana Ni Masi,Mahesh Kanodia|Usha Rege,/artist/mahesh-kanodia|/artist/usha-rege,03:06,https://gaana.com//song/mesana-ni-masi
O Gori Mori Janto'To,Anwar Hussain|Usha Mangeshkar,/artist/anwar-hussain|/artist/usha-mangeshkar-2,03:17,https://gaana.com//song/o-gori-mori-jantoto
Purvi Pavan Tane,Mahendra Kapoor,/artist/mahendra-kapoor,04:21,https://gaana.com//song/purvi-pavan-tane-1
Adhuriya Ti Preet Na Kariye,Praful  Dave|Chorus,/artist/praful-dave-1|/artist/chorus,04:41,https://gaana.com//song/adhuriyati-na-kariye
Nare Tale Re Jagma,Karsan Sagathia,/artist/karsan-sagathia,04:44,https://gaana.com//song/nare-tale-re-jagma
Rangeela Rangeela - Asha Bhosle,Asha Bhosle,/artist/asha-bhosle-1,04:30,https://gaana.com//song/rangeela-rangeela-asha-bhosle
Mandir To Tyanun Tyanje Chhe,Aarti Mukherji|Mahendra Kapoor,/artist/aarti-mukherji|/artist/mahendra-kapoor,03:12,https://gaana.com//song/mandir-to-tyanun-tyanje-chhe
Taro Jai Jaikar,Karsandas Sagathia|Chorus,/artist/karsandas-sagathia|/artist/chorus,05:05,https://gaana.com//song/taro-jai-jaikar
Paisadar Thaie Ja,Aziz Naazan,/artist/aziz-naazan,06:13,https://gaana.com//song/paisadar-thaie-ja
Ujadi Chhe Duha-Aavi Chhand-Dholido Duha,Anuradha Paudwal|Praful  Dave|Arvind Barot,/artist/anuradha-paudwal-2|/artist/praful-dave-1|/artist/arvind-barot,02:44,https://gaana.com//song/ujadi-chhe-duha-aavi-chhand-dholido-duha-jai
Padharse Maa Amba,Rajkumari,/artist/rajkumari,02:04,https://gaana.com//song/padharse-maa-amba-1
Hali Aav Hali Aav Talavadini Pale Pale,Praful  Dave|Usha Mangeshkar,/artist/praful-dave-1|/artist/usha-mangeshkar-2,08:02,https://gaana.com//song/hali-aav-hali-aav-talavadini-pale-pale
Ilachi Kumar - Ii,Shantilal Shah,/artist/shantilal-shah,06:53,https://gaana.com//song/ilachi-kumar-ii
Suraj Ugto,Praful  Dave,/artist/praful-dave-1,03:15,https://gaana.com//song/suraj-ugto
Bole Milan No Mor,Asha Bhosle|Dilip Dholakiya,/artist/asha-bhosle-1|/artist/dilip-dholakiya,03:29,https://gaana.com//song/bole-milan-no-mor
Ram Ratan Ek Pyarun Pyarun,Mugatlal Joshi,/artist/mugatlal-joshi-1,03:02,https://gaana.com//song/ram-ratan-ek-pyarun-pyarun-1
Shabdona Baan Marya,Praful  Dave,/artist/praful-dave-1,09:44,https://gaana.com//song/shabdona-baan-marya
Aaj Chacharma Chowk Sohay,Harshada Rawal|Chorus,/artist/harshada-rawal|/artist/chorus,03:21,https://gaana.com//song/aaj-chacharma-chowk-sohay
Nandjina  Lalalthi,Damyanti Bardai|Chorus,/artist/damyanti-bardai|/artist/chorus,02:51,https://gaana.com//song/nandji-na-lalalthi
Morali Re Vagi Te,Dhanjibhai Patel,/artist/dhanjibhai-patel,03:02,https://gaana.com//song/morali-re-vagi-te
Guru Ne Mangai Chela,Hemant Chauhan,/artist/hemant-chauhan,07:34,https://gaana.com//song/guru-ne-mangai-chela-1
Pipalani Niche Talav,Sunita Kapoor|Hriday Marchant|Himanshu Bhatt,/artist/sunita-kapoor-1|/artist/hriday-marchant|/artist/himanshu-bhatt-1,03:47,https://gaana.com//song/pipalani-niche-talav
Ghunghatman Gori,Suresh Wadkar|Chorus,/artist/suresh-wadkar|/artist/chorus,03:07,https://gaana.com//song/ghunghatman-gori
