name,singer,singer_id,duration,link
Mahadev Ji Bhangiya Ke Bal Par,Suresh Wadkar,/artist/suresh-wadkar,05:02,https://gaana.com//song/mahadev-ji-bhangiya-ke-bal-par
Jyotishi Mora Jog To Dekho Re,Asha Bhosle,/artist/asha-bhosle-1,04:36,https://gaana.com//song/jyotishi-mora-jog-to-dekho-re
Sui Ke Chheda Mein Hathi,HEERA LAL YADAV,/artist/heera-lal-yadav,31:10,https://gaana.com//song/sui-ke-chheda-mein-hathi
Krishan Aur Arjun Sangharsh,KASHI BULLU YADAV,/artist/kashi-bullu-yadav,28:00,https://gaana.com//song/krishan-aur-arjun-sangharsh
Madhur Bhayal Dinwa,Manna Dey|Anand kumar C.,/artist/manna-dey|/artist/anandkumar-c,03:26,https://gaana.com//song/madhur-bhayal-dinwa
Boot Polish-Boot Polish,Usha Mangeshkar,/artist/usha-mangeshkar-2,05:02,https://gaana.com//song/boot-polish-boot-polish-1
Nathuniye Pe Goli Maare,Dilraj Kaur,/artist/dilraj-kaur,05:55,https://gaana.com//song/nathuniye-pe-goli-maare
Sainya Tohre Karan,Mahendra Kapoor,/artist/mahendra-kapoor,02:52,https://gaana.com//song/sainya-tohre-karan
Badi Badnami Bhali,Mahendra Kapoor,/artist/mahendra-kapoor,03:08,https://gaana.com//song/badi-badnami-bhali
Ae Hamri Bhauji,Alka Yagnik|Kavita Krishnamurthy,/artist/alka-yagnik|/artist/kavita-subramaniam,05:23,https://gaana.com//song/ae-hamri-bhauji
Are Rama Mile Na Jabania,Asha Bhosle,/artist/asha-bhosle-1,05:55,https://gaana.com//song/are-rama-mile-na-jabania
Maida Ke Loyiaa Ayisan,CHANDRAMANI MUKHERJEE,/artist/chandramani-mukherjee,02:29,https://gaana.com//song/maida-ke-loyiaa-ayisan
Ram Jane Ka Likhal Baa,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:36,https://gaana.com//song/ram-jane-ka-likhal-baa
Bol Bol Babua Ji Bol,Anuradha Paudwal,/artist/anuradha-paudwal-2,06:47,https://gaana.com//song/bol-bol-babua-ji-bol
Upar Baithal Ek,Mahendra Kapoor,/artist/mahendra-kapoor,07:48,https://gaana.com//song/upar-baithal-ek
