name,singer,singer_id,duration,link
Piyichi Mun Piyichi,Mohd. Sajid|Bikash Das|Sangeeta Mohapatra|Mohd. Abid|Gopi Patnayak|Nandita Bhanja,/artist/mohd-sajid-1|/artist/bikash-das|/artist/sangeeta-mohapatra|/artist/mohd-abid-1|/artist/gopi-patnayak|/artist/nandita-bhanja,05:00,https://gaana.com//song/piyichi-mun-piyichi
Kemiti Rahibi,Trupti Dash|Subas Dash|Subhalaxmi Dash,/artist/trupti-dash|/artist/subas-dash-1|/artist/subhalaxmi-dash,04:00,https://gaana.com//song/kemiti-rahibi
Chal Mani,Srikanta|Lopita Mishra,/artist/srikanta|/artist/lopita-mishra,03:00,https://gaana.com//song/chal-mani
To Atharanala Dein,Sekhar Ghosh,/artist/sekhar-ghosh,04:03,https://gaana.com//song/to-atharanala-dein-tora
Jaya Jaya Mooga,Santanu Mohapatra,/artist/santanu-mohapatra,05:51,https://gaana.com//song/jaya-jaya-mooga
Satta kuho sathi moro,Radharani Mishra,/artist/radharani-mishra,06:24,https://gaana.com//song/satta-kuho-sathi-moro
Tu Mo Padisha,Arun Bose,/artist/arun-bose,03:00,https://gaana.com//song/tu-mo-padisha
Pithabali Pithabali,Sekhar Ghosh,/artist/sekhar-ghosh,03:25,https://gaana.com//song/pithabali-pithabali
Shakati Tikie,Pranab Kishore Pattnayak,/artist/pranab-kishore-pattnayak,08:35,https://gaana.com//song/shakati-tikie
Kalia Dhana Re,Anindita Das,/artist/anindita-das,06:18,https://gaana.com//song/kalia-dhana-re
Jogire Khoju Kahin,Vani Jairam,/artist/vani-jayaram,03:02,https://gaana.com//song/jogire-khoju-kahin
Mun Kahinki Budi Jibi,Geeta Patnaik,/artist/geeta-patnaik,03:25,https://gaana.com//song/mun-kahinki-budi-jibi
Lagai Deichha,Subash Das|Subhal Axmidash|Minati Bhanja|Nanda Nandan Satpathy,/artist/subash-das-1|/artist/subhal-axmidash|/artist/minati-bhanja|/artist/nanda-nandan-satpathy,03:54,https://gaana.com//song/lagai-deichha
Mun Jauthili Rastare Eka,Mamta Sahu|Manas Kumar,/artist/mamta-sahu|/artist/manas-kumar,05:28,https://gaana.com//song/mun-jauthili-rastare-eka
To Bada Deule,Laxmikant,/artist/laxmikant-1,04:44,https://gaana.com//song/to-bada-deule-3
Dharmara Punyara,Sekhar Ghosh,/artist/sekhar-ghosh,05:33,https://gaana.com//song/dharmara-punyara
To Bedhare Abhada,Sekhar Ghosh,/artist/sekhar-ghosh,04:09,https://gaana.com//song/to-badhare-abhada
Kethi Jadi Mo Bapa,Swagtika Mohapatra,/artist/swagtika-mohapatra,03:00,https://gaana.com//song/kethi-jadi-mo-bapa
Hrudayara Sun Saan Ghare,Mohammed Aabid|Nandita Bhanja,/artist/mohammed-aabid|/artist/nandita-bhanja,05:00,https://gaana.com//song/hrudayara-sun-saan-ghare
Naali Naali,Amjad|Swagatika Mahapatra,/artist/amjad|/artist/swagatika-mahapatra,04:08,https://gaana.com//song/naali-naali
